term,tf-idf,document
пара,5E-05,86.txt
пара,5E-05,87.txt
пароль,5E-05,39.txt
пароль,5E-05,40.txt
первый,5E-05,62.txt
первый,5E-05,14.txt
первый,5E-05,15.txt
первый,5E-05,41.txt
первый,5E-05,42.txt
первый,5E-05,1.txt
первый,5E-05,17.txt
первый,5E-05,2.txt
первый,5E-05,20.txt
первый,5E-05,71.txt
перевод,5E-05,78.txt
перевод,5E-05,85.txt
перевод,5E-05,87.txt
перед,5E-05,41.txt
перед,5E-05,42.txt
перед,5E-05,54.txt
передача,5E-05,73.txt
период,5E-05,15.txt
период,5E-05,17.txt
период,5E-05,25.txt
период,5E-05,26.txt
период,5E-05,27.txt
период,5E-05,32.txt
период,5E-05,47.txt
период,5E-05,63.txt
период,5E-05,78.txt
период,5E-05,84.txt
период,5E-05,87.txt
перспектива,5E-05,41.txt
перспектива,5E-05,42.txt
перспектива,5E-05,94.txt
перспектива,5E-05,96.txt
перспектива,5E-05,97.txt
перспективный,5E-05,30.txt
перспективный,5E-05,54.txt
перспективный,5E-05,95.txt
писать,5E-05,27.txt
писать,5E-05,29.txt
писать,5E-05,33.txt
писать,5E-05,34.txt
писать,5E-05,95.txt
письмо,5E-05,70.txt
письмо,5E-05,71.txt
письмо,5E-05,74.txt
письмо,5E-05,75.txt
платеж,5E-05,30.txt
платеж,5E-05,54.txt
платеж,5E-05,95.txt
платежный,5E-05,37.txt
платежный,5E-05,38.txt
плохой,5E-05,60.txt
плохой,5E-05,64.txt
плохой,5E-05,65.txt
плохой,5E-05,94.txt
плохой,5E-05,96.txt
плохой,5E-05,97.txt
плохой,5E-05,37.txt
плохой,5E-05,38.txt
плохой,5E-05,79.txt
плюс,5E-05,95.txt
по,5E-05,67.txt
по,5E-05,27.txt
по,5E-05,14.txt
по,5E-05,16.txt
по,5E-05,63.txt
по,5E-05,79.txt
по,5E-05,55.txt
по,5E-05,43.txt
по,5E-05,44.txt
по,5E-05,31.txt
по,5E-05,71.txt
по,5E-05,78.txt
по,5E-05,83.txt
по,5E-05,89.txt
по,5E-05,90.txt
по,5E-05,73.txt
по,5E-05,84.txt
повторный,5E-05,29.txt
повторный,5E-05,33.txt
повторный,5E-05,34.txt
повторный,5E-05,46.txt
повторный,5E-05,48.txt
повторный,5E-05,49.txt
под,5E-05,7.txt
подборка,5E-05,52.txt
подборка,5E-05,83.txt
подборка,5E-05,89.txt
подборка,5E-05,90.txt
поддерживать,5E-05,41.txt
поддерживать,5E-05,42.txt
поддерживать,5E-05,94.txt
поддерживать,5E-05,95.txt
поддерживать,5E-05,96.txt
поддерживать,5E-05,97.txt
поддержка,5E-05,8.txt
поделиться,5E-05,14.txt
поделиться,5E-05,25.txt
поделиться,5E-05,43.txt
поделиться,5E-05,44.txt
поделиться,5E-05,7.txt
поделиться,5E-05,15.txt
поделиться,5E-05,71.txt
поделиться,5E-05,87.txt
подобный,5E-05,17.txt
подобный,5E-05,26.txt
подобный,5E-05,27.txt
подобный,5E-05,55.txt
подобный,5E-05,60.txt
подобный,5E-05,64.txt
подобный,5E-05,65.txt
подобный,5E-05,78.txt
подобный,5E-05,85.txt
подобный,5E-05,87.txt
подписка,5E-05,70.txt
подписка,5E-05,74.txt
подписка,5E-05,75.txt
подробно,5E-05,11.txt
подробно,5E-05,43.txt
подробно,5E-05,44.txt
подробно,5E-05,52.txt
подробно,5E-05,1.txt
подробно,5E-05,13.txt
подробно,5E-05,16.txt
подробно,5E-05,2.txt
подробно,5E-05,20.txt
подробно,5E-05,71.txt
подробный,5E-05,37.txt
подробный,5E-05,38.txt
подробный,5E-05,66.txt
подручный,5E-05,37.txt
подручный,5E-05,38.txt
подряд,5E-05,1.txt
подряд,5E-05,13.txt
подряд,5E-05,14.txt
подряд,5E-05,15.txt
подряд,5E-05,17.txt
подряд,5E-05,2.txt
подряд,5E-05,20.txt
подряд,5E-05,26.txt
подряд,5E-05,27.txt
подряд,5E-05,32.txt
подряд,5E-05,47.txt
подряд,5E-05,55.txt
подряд,5E-05,60.txt
подряд,5E-05,62.txt
подряд,5E-05,64.txt
подряд,5E-05,65.txt
подряд,5E-05,71.txt
подряд,5E-05,72.txt
подряд,5E-05,78.txt
подряд,5E-05,84.txt
подряд,5E-05,85.txt
подряд,5E-05,86.txt
подряд,5E-05,87.txt
подтвердить,5E-05,29.txt
подтвердить,5E-05,33.txt
подтвердить,5E-05,34.txt
подтвердить,5E-05,41.txt
подтвердить,5E-05,42.txt
подтвердить,5E-05,46.txt
подтвердить,5E-05,48.txt
подтвердить,5E-05,49.txt
подтвердить,5E-05,94.txt
подтвердить,5E-05,96.txt
подтвердить,5E-05,97.txt
подход,5E-05,73.txt
подходить,5E-05,41.txt
подходить,5E-05,42.txt
подходить,5E-05,46.txt
подходить,5E-05,48.txt
подходить,5E-05,49.txt
подходить,5E-05,54.txt
позволять,5E-05,46.txt
позволять,5E-05,48.txt
позволять,5E-05,49.txt
позволять,5E-05,54.txt
поиск,5E-05,46.txt
поиск,5E-05,48.txt
поиск,5E-05,49.txt
поиск,5E-05,54.txt
пойти,5E-05,29.txt
пойти,5E-05,30.txt
пойти,5E-05,33.txt
пойти,5E-05,34.txt
пойти,5E-05,94.txt
пойти,5E-05,96.txt
пойти,5E-05,97.txt
пока,5E-05,17.txt
пока,5E-05,21.txt
пока,5E-05,70.txt
пока,5E-05,74.txt
пока,5E-05,75.txt
пока,5E-05,84.txt
показатель,5E-05,26.txt
показатель,5E-05,60.txt
показатель,5E-05,62.txt
показатель,5E-05,64.txt
показатель,5E-05,65.txt
показатель,5E-05,70.txt
показатель,5E-05,73.txt
показатель,5E-05,74.txt
показатель,5E-05,75.txt
показывать,5E-05,52.txt
показывать,5E-05,56.txt
показывать,5E-05,83.txt
показывать,5E-05,89.txt
показывать,5E-05,90.txt
поле,5E-05,73.txt
полезный,5E-05,94.txt
полезный,5E-05,96.txt
полезный,5E-05,97.txt
полноправный,5E-05,60.txt
полноправный,5E-05,64.txt
полноправный,5E-05,65.txt
полноправный,5E-05,67.txt
полноправный,5E-05,70.txt
полноправный,5E-05,74.txt
полноправный,5E-05,75.txt
полностью,5E-05,11.txt
полностью,5E-05,14.txt
полностью,5E-05,32.txt
полностью,5E-05,47.txt
полностью,5E-05,62.txt
полностью,5E-05,63.txt
полностью,5E-05,84.txt
полный,5E-05,41.txt
полный,5E-05,42.txt
полный,5E-05,46.txt
полный,5E-05,48.txt
полный,5E-05,49.txt
получать,5E-05,70.txt
получать,5E-05,74.txt
получать,5E-05,75.txt
получать,5E-05,66.txt
получение,5E-05,73.txt
пользователь,5E-05,91.txt
пользователь,5E-05,35.txt
пользователь,5E-05,36.txt
пользователь,5E-05,8.txt
пользоваться,5E-05,73.txt
помнить,5E-05,46.txt
помнить,5E-05,48.txt
помнить,5E-05,49.txt
помнить,5E-05,54.txt
помнить,5E-05,94.txt
помнить,5E-05,96.txt
помнить,5E-05,97.txt
помогать,5E-05,39.txt
помогать,5E-05,40.txt
помогать,5E-05,60.txt
помогать,5E-05,64.txt
помогать,5E-05,65.txt
помогать,5E-05,85.txt
помогать,5E-05,12.txt
помогать,5E-05,21.txt
помощь,5E-05,61.txt
помощь,5E-05,99.txt
понимать,5E-05,26.txt
понимать,5E-05,27.txt
понимать,5E-05,32.txt
понимать,5E-05,62.txt
понимать,5E-05,67.txt
попробовать,5E-05,46.txt
попробовать,5E-05,48.txt
попробовать,5E-05,49.txt
популярный,5E-05,1.txt
популярный,5E-05,11.txt
популярный,5E-05,12.txt
популярный,5E-05,13.txt
популярный,5E-05,15.txt
популярный,5E-05,16.txt
популярный,5E-05,2.txt
популярный,5E-05,20.txt
популярный,5E-05,67.txt
популярный,5E-05,71.txt
популярный,5E-05,72.txt
популярный,5E-05,85.txt
популярный,5E-05,87.txt
пора,5E-05,41.txt
пора,5E-05,42.txt
пора,5E-05,94.txt
пора,5E-05,96.txt
пора,5E-05,97.txt
поработать,5E-05,51.txt
поработать,5E-05,57.txt
поработать,5E-05,58.txt
поработать,5E-05,94.txt
поработать,5E-05,96.txt
поработать,5E-05,97.txt
поработать,5E-05,39.txt
поработать,5E-05,40.txt
поработать,5E-05,41.txt
поработать,5E-05,42.txt
поработать,5E-05,68.txt
поработать,5E-05,77.txt
поработать,5E-05,80.txt
поработать,5E-05,81.txt
поработать,5E-05,83.txt
поработать,5E-05,89.txt
поработать,5E-05,9.txt
поработать,5E-05,90.txt
порог,5E-05,30.txt
порог,5E-05,54.txt
порог,5E-05,95.txt
после,5E-05,85.txt
после,5E-05,52.txt
после,5E-05,55.txt
после,5E-05,11.txt
после,5E-05,15.txt
последний,5E-05,46.txt
последний,5E-05,48.txt
последний,5E-05,49.txt
последний,5E-05,61.txt
последний,5E-05,99.txt
посмотреть,5E-05,15.txt
посмотреть,5E-05,17.txt
посмотреть,5E-05,25.txt
посмотреть,5E-05,32.txt
посмотреть,5E-05,55.txt
посмотреть,5E-05,62.txt
посмотреть,5E-05,70.txt
посмотреть,5E-05,71.txt
посмотреть,5E-05,74.txt
посмотреть,5E-05,75.txt
посмотреть,5E-05,84.txt
посмотреть,5E-05,85.txt
постоянный,5E-05,73.txt
потеря,5E-05,73.txt
поток,5E-05,24.txt
поток,5E-05,8.txt
потом,5E-05,1.txt
потом,5E-05,11.txt
потом,5E-05,17.txt
потом,5E-05,2.txt
потом,5E-05,20.txt
потом,5E-05,55.txt
потом,5E-05,60.txt
потом,5E-05,63.txt
потом,5E-05,64.txt
потом,5E-05,65.txt
потом,5E-05,78.txt
потом,5E-05,85.txt
потом,5E-05,86.txt
потому,5E-05,51.txt
потому,5E-05,57.txt
потому,5E-05,58.txt
похищать,5E-05,21.txt
почему,5E-05,54.txt
почему,5E-05,11.txt
почему,5E-05,12.txt
почему,5E-05,10.txt
поэтому,5E-05,1.txt
поэтому,5E-05,16.txt
поэтому,5E-05,2.txt
поэтому,5E-05,20.txt
поэтому,5E-05,47.txt
поэтому,5E-05,60.txt
поэтому,5E-05,64.txt
поэтому,5E-05,65.txt
поэтому,5E-05,71.txt
поэтому,5E-05,72.txt
поэтому,5E-05,78.txt
появляться,5E-05,26.txt
появляться,5E-05,55.txt
появляться,5E-05,70.txt
появляться,5E-05,74.txt
появляться,5E-05,75.txt
правда,5E-05,46.txt
правда,5E-05,48.txt
правда,5E-05,49.txt
правда,5E-05,54.txt
правда,5E-05,95.txt
правило,5E-05,46.txt
правило,5E-05,48.txt
правило,5E-05,49.txt
правило,5E-05,95.txt
правильно,5E-05,95.txt
право,5E-05,41.txt
право,5E-05,42.txt
практический,5E-05,73.txt
предлагать,5E-05,21.txt
предлагать,5E-05,26.txt
предлагать,5E-05,27.txt
предлагать,5E-05,62.txt
предложение,5E-05,25.txt
предложение,5E-05,26.txt
предложение,5E-05,60.txt
предложение,5E-05,64.txt
предложение,5E-05,65.txt
предложение,5E-05,67.txt
предложение,5E-05,70.txt
предложение,5E-05,71.txt
предложение,5E-05,72.txt
предложение,5E-05,74.txt
предложение,5E-05,75.txt
предполагать,5E-05,73.txt
представлять,5E-05,1.txt
представлять,5E-05,2.txt
представлять,5E-05,20.txt
представлять,5E-05,26.txt
представлять,5E-05,27.txt
представлять,5E-05,70.txt
представлять,5E-05,74.txt
представлять,5E-05,75.txt
представлять,5E-05,87.txt
при,5E-05,12.txt
при,5E-05,16.txt
при,5E-05,25.txt
привет,5E-05,30.txt
привет,5E-05,54.txt
приводить,5E-05,31.txt
приводить,5E-05,39.txt
приводить,5E-05,40.txt
приложение,5E-05,11.txt
приложение,5E-05,13.txt
приложение,5E-05,14.txt
приложение,5E-05,27.txt
приложение,5E-05,47.txt
приложение,5E-05,85.txt
применение,5E-05,73.txt
пример,5E-05,39.txt
пример,5E-05,40.txt
принимать,5E-05,1.txt
принимать,5E-05,12.txt
принимать,5E-05,14.txt
принимать,5E-05,2.txt
принимать,5E-05,20.txt
принимать,5E-05,25.txt
принимать,5E-05,32.txt
принимать,5E-05,47.txt
принимать,5E-05,55.txt
принимать,5E-05,63.txt
принимать,5E-05,72.txt
принимать,5E-05,86.txt
принимать,5E-05,87.txt
присылать,5E-05,29.txt
присылать,5E-05,33.txt
присылать,5E-05,34.txt
присылать,5E-05,41.txt
присылать,5E-05,42.txt
присылать,5E-05,46.txt
присылать,5E-05,48.txt
присылать,5E-05,49.txt
присылать,5E-05,54.txt
присылать,5E-05,94.txt
присылать,5E-05,96.txt
присылать,5E-05,97.txt
приходить,5E-05,29.txt
приходить,5E-05,30.txt
приходить,5E-05,33.txt
приходить,5E-05,34.txt
приходить,5E-05,46.txt
приходить,5E-05,48.txt
приходить,5E-05,49.txt
приходиться,5E-05,51.txt
приходиться,5E-05,57.txt
приходиться,5E-05,58.txt
причина,5E-05,11.txt
причина,5E-05,21.txt
причина,5E-05,47.txt
причина,5E-05,10.txt
причина,5E-05,13.txt
причина,5E-05,17.txt
причина,5E-05,71.txt
про,5E-05,55.txt
про,5E-05,8.txt
про,5E-05,71.txt
про,5E-05,35.txt
про,5E-05,36.txt
про,5E-05,39.txt
про,5E-05,40.txt
проблема,5E-05,51.txt
проблема,5E-05,57.txt
проблема,5E-05,58.txt
проблема,5E-05,60.txt
проблема,5E-05,64.txt
проблема,5E-05,65.txt
проблема,5E-05,37.txt
проблема,5E-05,38.txt
проблема,5E-05,62.txt
проблема,5E-05,83.txt
проблема,5E-05,85.txt
проблема,5E-05,89.txt
проблема,5E-05,90.txt
проводить,5E-05,56.txt
проводить,5E-05,77.txt
проводить,5E-05,80.txt
проводить,5E-05,81.txt
проводить,5E-05,83.txt
проводить,5E-05,89.txt
проводить,5E-05,90.txt
провоцировать,5E-05,29.txt
провоцировать,5E-05,33.txt
провоцировать,5E-05,34.txt
провоцировать,5E-05,46.txt
провоцировать,5E-05,48.txt
провоцировать,5E-05,49.txt
провоцировать,5E-05,54.txt
провоцировать,5E-05,94.txt
провоцировать,5E-05,96.txt
провоцировать,5E-05,97.txt
программа,5E-05,11.txt
программа,5E-05,13.txt
программа,5E-05,14.txt
программа,5E-05,16.txt
программа,5E-05,17.txt
программа,5E-05,32.txt
программа,5E-05,47.txt
программа,5E-05,60.txt
программа,5E-05,64.txt
программа,5E-05,65.txt
программа,5E-05,72.txt
программа,5E-05,73.txt
программа,5E-05,85.txt
программирование,5E-05,15.txt
программирование,5E-05,78.txt
программирование,5E-05,27.txt
программирование,5E-05,30.txt
программирование,5E-05,62.txt
продолжать,5E-05,15.txt
продолжать,5E-05,25.txt
продолжать,5E-05,26.txt
продолжать,5E-05,27.txt
продолжать,5E-05,47.txt
продолжать,5E-05,60.txt
продолжать,5E-05,62.txt
продолжать,5E-05,64.txt
продолжать,5E-05,65.txt
продолжать,5E-05,70.txt
продолжать,5E-05,71.txt
продолжать,5E-05,73.txt
продолжать,5E-05,74.txt
продолжать,5E-05,75.txt
продолжать,5E-05,84.txt
продолжать,5E-05,85.txt
продолжать,5E-05,86.txt
продукт,5E-05,41.txt
продукт,5E-05,42.txt
продукт,5E-05,94.txt
продукт,5E-05,96.txt
продукт,5E-05,97.txt
производитель,5E-05,29.txt
производитель,5E-05,33.txt
производитель,5E-05,34.txt
производитель,5E-05,94.txt
производитель,5E-05,95.txt
производитель,5E-05,96.txt
производитель,5E-05,97.txt
производительность,5E-05,54.txt
производительность,5E-05,94.txt
производительность,5E-05,96.txt
производительность,5E-05,97.txt
производиться,5E-05,73.txt
происходить,5E-05,46.txt
происходить,5E-05,48.txt
происходить,5E-05,49.txt
происходить,5E-05,51.txt
происходить,5E-05,54.txt
