term,tf-idf,document
конкурс,6.79225E-05,72.txt
конкурс,6.79225E-05,78.txt
конкурс,6.79225E-05,84.txt
конкурс,6.79225E-05,85.txt
конкурс,6.79225E-05,86.txt
ничто,6.79225E-05,1.txt
ничто,6.79225E-05,13.txt
ничто,6.79225E-05,2.txt
ничто,6.79225E-05,20.txt
ничто,6.79225E-05,27.txt
ничто,6.79225E-05,32.txt
ничто,6.79225E-05,71.txt
письмо,6.79225E-05,70.txt
письмо,6.79225E-05,71.txt
письмо,6.79225E-05,74.txt
письмо,6.79225E-05,75.txt
подобный,6.79225E-05,17.txt
подобный,6.79225E-05,26.txt
подобный,6.79225E-05,27.txt
подобный,6.79225E-05,55.txt
подобный,6.79225E-05,60.txt
подобный,6.79225E-05,64.txt
подобный,6.79225E-05,65.txt
подобный,6.79225E-05,78.txt
подобный,6.79225E-05,85.txt
подобный,6.79225E-05,87.txt
полностью,6.79225E-05,32.txt
полностью,6.79225E-05,47.txt
полностью,6.79225E-05,84.txt
современный,6.79225E-05,1.txt
современный,6.79225E-05,13.txt
современный,6.79225E-05,15.txt
современный,6.79225E-05,17.txt
современный,6.79225E-05,2.txt
современный,6.79225E-05,20.txt
современный,6.79225E-05,26.txt
современный,6.79225E-05,32.txt
современный,6.79225E-05,47.txt
современный,6.79225E-05,55.txt
современный,6.79225E-05,70.txt
современный,6.79225E-05,71.txt
современный,6.79225E-05,74.txt
современный,6.79225E-05,75.txt
тип,6.79225E-05,1.txt
тип,6.79225E-05,2.txt
тип,6.79225E-05,20.txt
тип,6.79225E-05,27.txt
тип,6.79225E-05,32.txt
тип,6.79225E-05,60.txt
тип,6.79225E-05,64.txt
тип,6.79225E-05,65.txt
тип,6.79225E-05,84.txt
тип,6.79225E-05,86.txt
тип,6.79225E-05,87.txt
точка,6.79225E-05,16.txt
точка,6.79225E-05,17.txt
точка,6.79225E-05,55.txt
точка,6.79225E-05,70.txt
точка,6.79225E-05,72.txt
точка,6.79225E-05,74.txt
точка,6.79225E-05,75.txt
точка,6.79225E-05,78.txt
характер,6.79225E-05,60.txt
характер,6.79225E-05,64.txt
характер,6.79225E-05,65.txt
характер,6.79225E-05,67.txt
на,6.79195E-05,61.txt
на,6.79195E-05,99.txt
неделя,6.78726E-05,52.txt
первый,6.78726E-05,62.txt
почему,6.78726E-05,54.txt
сделать,6.78726E-05,54.txt
сделать,6.78726E-05,55.txt
способ,6.78726E-05,77.txt
способ,6.78726E-05,80.txt
способ,6.78726E-05,81.txt
способ,6.78726E-05,95.txt
если,6.78452E-05,100.txt
если,6.78452E-05,94.txt
если,6.78452E-05,96.txt
если,6.78452E-05,97.txt
реклама,6.78452E-05,100.txt
на,6.7628E-05,25.txt
вы,6.76053E-05,1.txt
вы,6.76053E-05,2.txt
вы,6.76053E-05,20.txt
делать,6.76053E-05,1.txt
делать,6.76053E-05,13.txt
делать,6.76053E-05,2.txt
делать,6.76053E-05,20.txt
делать,6.76053E-05,46.txt
делать,6.76053E-05,48.txt
делать,6.76053E-05,49.txt
делать,6.76053E-05,68.txt
делать,6.76053E-05,78.txt
делать,6.76053E-05,87.txt
делать,6.76053E-05,9.txt
другой,6.76053E-05,46.txt
другой,6.76053E-05,47.txt
другой,6.76053E-05,48.txt
другой,6.76053E-05,49.txt
другой,6.76053E-05,87.txt
важно,6.75864E-05,30.txt
важно,6.75864E-05,54.txt
важно,6.75864E-05,62.txt
включать,6.75864E-05,29.txt
включать,6.75864E-05,33.txt
включать,6.75864E-05,34.txt
включать,6.75864E-05,46.txt
включать,6.75864E-05,48.txt
включать,6.75864E-05,49.txt
включать,6.75864E-05,54.txt
включать,6.75864E-05,95.txt
внутренний,6.75864E-05,95.txt
д,6.75864E-05,95.txt
довольно,6.75864E-05,30.txt
должно,6.75864E-05,29.txt
должно,6.75864E-05,33.txt
должно,6.75864E-05,34.txt
должно,6.75864E-05,46.txt
должно,6.75864E-05,48.txt
должно,6.75864E-05,49.txt
должно,6.75864E-05,54.txt
заставлять,6.75864E-05,54.txt
заставлять,6.75864E-05,62.txt
заставлять,6.75864E-05,94.txt
заставлять,6.75864E-05,96.txt
заставлять,6.75864E-05,97.txt
комментировать,6.75864E-05,54.txt
начинаться,6.75864E-05,95.txt
около,6.75864E-05,30.txt
около,6.75864E-05,94.txt
около,6.75864E-05,96.txt
около,6.75864E-05,97.txt
перед,6.75864E-05,54.txt
перспектива,6.75864E-05,94.txt
перспектива,6.75864E-05,96.txt
перспектива,6.75864E-05,97.txt
правда,6.75864E-05,46.txt
правда,6.75864E-05,48.txt
правда,6.75864E-05,49.txt
правда,6.75864E-05,54.txt
правда,6.75864E-05,62.txt
правда,6.75864E-05,95.txt
разница,6.75864E-05,30.txt
разница,6.75864E-05,46.txt
разница,6.75864E-05,48.txt
разница,6.75864E-05,49.txt
рассматривать,6.75864E-05,46.txt
рассматривать,6.75864E-05,48.txt
рассматривать,6.75864E-05,49.txt
рассматривать,6.75864E-05,62.txt
редакторский,6.75864E-05,29.txt
редакторский,6.75864E-05,33.txt
редакторский,6.75864E-05,34.txt
редакторский,6.75864E-05,46.txt
редакторский,6.75864E-05,48.txt
редакторский,6.75864E-05,49.txt
редакторский,6.75864E-05,94.txt
редакторский,6.75864E-05,96.txt
редакторский,6.75864E-05,97.txt
слишком,6.75864E-05,46.txt
слишком,6.75864E-05,48.txt
слишком,6.75864E-05,49.txt
слишком,6.75864E-05,94.txt
слишком,6.75864E-05,96.txt
слишком,6.75864E-05,97.txt
держать,6.75462E-05,41.txt
держать,6.75462E-05,42.txt
долго,6.75462E-05,41.txt
долго,6.75462E-05,42.txt
обязательно,6.75462E-05,41.txt
обязательно,6.75462E-05,42.txt
огромный,6.75462E-05,41.txt
огромный,6.75462E-05,42.txt
очередь,6.75462E-05,41.txt
очередь,6.75462E-05,42.txt
покупать,6.75462E-05,41.txt
покупать,6.75462E-05,42.txt
попытка,6.75462E-05,41.txt
попытка,6.75462E-05,42.txt
преимущество,6.75462E-05,41.txt
преимущество,6.75462E-05,42.txt
располагать,6.75462E-05,41.txt
располагать,6.75462E-05,42.txt
серьезный,6.75462E-05,73.txt
третий,6.75462E-05,73.txt
увеличивать,6.75462E-05,73.txt
управлять,6.75462E-05,41.txt
управлять,6.75462E-05,42.txt
язык,6.73624E-05,23.txt
ли,6.73081E-05,6.txt
месяц,6.73081E-05,63.txt
минус,6.73081E-05,14.txt
минус,6.73081E-05,21.txt
надо,6.73081E-05,14.txt
надо,6.73081E-05,21.txt
надо,6.73081E-05,63.txt
при,6.73081E-05,12.txt
при,6.73081E-05,25.txt
причина,6.73081E-05,11.txt
причина,6.73081E-05,21.txt
причина,6.73081E-05,53.txt
важный,6.72174E-05,11.txt
важный,6.72174E-05,25.txt
важный,6.72174E-05,39.txt
важный,6.72174E-05,40.txt
важный,6.72174E-05,63.txt
возможно,6.72174E-05,11.txt
возможно,6.72174E-05,14.txt
возможно,6.72174E-05,31.txt
возможно,6.72174E-05,39.txt
возможно,6.72174E-05,40.txt
карта,6.72174E-05,11.txt
карта,6.72174E-05,14.txt
карта,6.72174E-05,39.txt
карта,6.72174E-05,40.txt
карта,6.72174E-05,52.txt
карта,6.72174E-05,53.txt
карта,6.72174E-05,63.txt
мера,6.72174E-05,12.txt
мера,6.72174E-05,14.txt
мера,6.72174E-05,53.txt
мера,6.72174E-05,63.txt
немного,6.72174E-05,14.txt
немного,6.72174E-05,25.txt
немного,6.72174E-05,39.txt
немного,6.72174E-05,40.txt
немного,6.72174E-05,52.txt
немного,6.72174E-05,63.txt
особенно,6.72174E-05,39.txt
особенно,6.72174E-05,40.txt
особенно,6.72174E-05,53.txt
особенно,6.72174E-05,63.txt
особенно,6.72174E-05,77.txt
особенно,6.72174E-05,80.txt
особенно,6.72174E-05,81.txt
пандемия,6.72174E-05,14.txt
пандемия,6.72174E-05,25.txt
пандемия,6.72174E-05,31.txt
пандемия,6.72174E-05,63.txt
пожалуйста,6.72174E-05,39.txt
пожалуйста,6.72174E-05,40.txt
пожалуйста,6.72174E-05,77.txt
пожалуйста,6.72174E-05,80.txt
пожалуйста,6.72174E-05,81.txt
получаться,6.72174E-05,11.txt
получаться,6.72174E-05,12.txt
получаться,6.72174E-05,14.txt
получаться,6.72174E-05,39.txt
получаться,6.72174E-05,40.txt
получаться,6.72174E-05,63.txt
похожий,6.72174E-05,14.txt
похожий,6.72174E-05,39.txt
похожий,6.72174E-05,40.txt
похожий,6.72174E-05,52.txt
проверять,6.72174E-05,11.txt
проверять,6.72174E-05,12.txt
проверять,6.72174E-05,25.txt
проверять,6.72174E-05,31.txt
проверять,6.72174E-05,52.txt
проверять,6.72174E-05,53.txt
разный,6.72174E-05,25.txt
разный,6.72174E-05,31.txt
разный,6.72174E-05,52.txt
рекомендация,6.72174E-05,14.txt
рекомендация,6.72174E-05,31.txt
рекомендация,6.72174E-05,63.txt
рекомендация,6.72174E-05,77.txt
рекомендация,6.72174E-05,80.txt
рекомендация,6.72174E-05,81.txt
создание,6.72174E-05,12.txt
создание,6.72174E-05,63.txt
создание,6.72174E-05,77.txt
создание,6.72174E-05,80.txt
создание,6.72174E-05,81.txt
тут,6.72174E-05,12.txt
тут,6.72174E-05,14.txt
тут,6.72174E-05,31.txt
тысяча,6.72174E-05,11.txt
тысяча,6.72174E-05,14.txt
тысяча,6.72174E-05,52.txt
тысяча,6.72174E-05,77.txt
тысяча,6.72174E-05,80.txt
тысяча,6.72174E-05,81.txt
до,6.7205E-05,46.txt
до,6.7205E-05,48.txt
до,6.7205E-05,49.txt
у,6.7205E-05,21.txt
по,6.71346E-05,16.txt
по,6.71346E-05,63.txt
по,6.71346E-05,79.txt
работа,6.71346E-05,85.txt
работа,6.71346E-05,93.txt
сервис,6.71346E-05,93.txt
автор,6.7008E-05,56.txt
говорить,6.692E-05,46.txt
говорить,6.692E-05,48.txt
говорить,6.692E-05,49.txt
говорить,6.692E-05,94.txt
говорить,6.692E-05,96.txt
говорить,6.692E-05,97.txt
команда,6.692E-05,21.txt
ну,6.692E-05,21.txt
ну,6.692E-05,73.txt
последний,6.692E-05,46.txt
последний,6.692E-05,48.txt
последний,6.692E-05,49.txt
приходиться,6.692E-05,21.txt
результат,6.692E-05,94.txt
результат,6.692E-05,96.txt
результат,6.692E-05,97.txt
следующий,6.692E-05,21.txt
т,6.692E-05,21.txt
т,6.692E-05,46.txt
т,6.692E-05,48.txt
т,6.692E-05,49.txt
т,6.692E-05,73.txt
нужно,6.68941E-05,39.txt
нужно,6.68941E-05,40.txt
нужно,6.68941E-05,95.txt
нужный,6.68941E-05,30.txt
нужный,6.68941E-05,41.txt
нужный,6.68941E-05,42.txt
нужный,6.68941E-05,62.txt
интернет,6.68822E-05,35.txt
интернет,6.68822E-05,36.txt
какой,6.68822E-05,15.txt
какой,6.68822E-05,35.txt
какой,6.68822E-05,36.txt
но,6.68822E-05,35.txt
но,6.68822E-05,36.txt
он,6.68822E-05,61.txt
он,6.68822E-05,99.txt
они,6.68822E-05,14.txt
они,6.68822E-05,25.txt
они,6.68822E-05,51.txt
они,6.68822E-05,57.txt
они,6.68822E-05,58.txt
статья,6.68822E-05,35.txt
статья,6.68822E-05,36.txt
статья,6.68822E-05,61.txt
статья,6.68822E-05,99.txt
человек,6.68822E-05,16.txt
человек,6.68822E-05,25.txt
человек,6.68822E-05,29.txt
человек,6.68822E-05,33.txt
человек,6.68822E-05,34.txt
человек,6.68822E-05,35.txt
человек,6.68822E-05,36.txt
человек,6.68822E-05,51.txt
человек,6.68822E-05,57.txt
человек,6.68822E-05,58.txt
человек,6.68822E-05,62.txt
онлайн,6.688E-05,14.txt
устройство,6.688E-05,54.txt
устройство,6.688E-05,70.txt
устройство,6.688E-05,74.txt
устройство,6.688E-05,75.txt
наш,6.67668E-05,94.txt
наш,6.67668E-05,96.txt
наш,6.67668E-05,97.txt
под,6.67668E-05,7.txt
рекомендовать,6.67668E-05,31.txt
рекомендовать,6.67668E-05,43.txt
рекомендовать,6.67668E-05,44.txt
рекомендовать,6.67668E-05,52.txt
рекомендовать,6.67668E-05,53.txt
рекомендовать,6.67668E-05,94.txt
рекомендовать,6.67668E-05,96.txt
рекомендовать,6.67668E-05,97.txt
сам,6.67668E-05,7.txt
для,6.67535E-05,11.txt
интересный,6.6658E-05,13.txt
их,6.6658E-05,60.txt
их,6.6658E-05,64.txt
их,6.6658E-05,65.txt
их,6.6658E-05,72.txt
их,6.6658E-05,73.txt
их,6.6658E-05,84.txt
их,6.6658E-05,86.txt
оказываться,6.6658E-05,60.txt
оказываться,6.6658E-05,64.txt
оказываться,6.6658E-05,65.txt
оказываться,6.6658E-05,84.txt
пока,6.6658E-05,70.txt
пока,6.6658E-05,74.txt
пока,6.6658E-05,75.txt
пока,6.6658E-05,84.txt
программирование,6.6658E-05,78.txt
все,6.66E-05,17.txt
как,6.66E-05,67.txt
компания,6.66E-05,35.txt
компания,6.66E-05,36.txt
для,6.6462E-05,93.txt
инструкция,6.64064E-05,94.txt
инструкция,6.64064E-05,96.txt
инструкция,6.64064E-05,97.txt
материал,6.64064E-05,16.txt
материал,6.64064E-05,47.txt
обзор,6.64064E-05,15.txt
работодатель,6.64064E-05,46.txt
работодатель,6.64064E-05,48.txt
работодатель,6.64064E-05,49.txt
работодатель,6.64064E-05,94.txt
работодатель,6.64064E-05,96.txt
работодатель,6.64064E-05,97.txt
риск,6.64064E-05,87.txt
или,6.63912E-05,71.txt
бесплатный,6.63502E-05,26.txt
бесплатный,6.63502E-05,37.txt
бесплатный,6.63502E-05,38.txt
бесплатный,6.63502E-05,55.txt
бесплатный,6.63502E-05,83.txt
бесплатный,6.63502E-05,86.txt
бесплатный,6.63502E-05,89.txt
бесплатный,6.63502E-05,90.txt
водка,6.63502E-05,26.txt
запись,6.63502E-05,37.txt
запись,6.63502E-05,38.txt
заражение,6.63502E-05,37.txt
заражение,6.63502E-05,38.txt
кино,6.63502E-05,37.txt
кино,6.63502E-05,38.txt
кино,6.63502E-05,55.txt
кино,6.63502E-05,83.txt
кино,6.63502E-05,89.txt
кино,6.63502E-05,90.txt
курение,6.63502E-05,37.txt
курение,6.63502E-05,38.txt
летальность,6.63502E-05,37.txt
летальность,6.63502E-05,38.txt
обманывать,6.63502E-05,37.txt
обманывать,6.63502E-05,38.txt
паника,6.63502E-05,37.txt
паника,6.63502E-05,38.txt
паника,6.63502E-05,83.txt
паника,6.63502E-05,84.txt
паника,6.63502E-05,89.txt
паника,6.63502E-05,90.txt
подробный,6.63502E-05,37.txt
подробный,6.63502E-05,38.txt
подручный,6.63502E-05,37.txt
подручный,6.63502E-05,38.txt
рак,6.63502E-05,26.txt
рак,6.63502E-05,37.txt
рак,6.63502E-05,38.txt
распространение,6.63502E-05,37.txt
распространение,6.63502E-05,38.txt
распространение,6.63502E-05,83.txt
распространение,6.63502E-05,89.txt
распространение,6.63502E-05,90.txt
самодельный,6.63502E-05,26.txt
сериал,6.63502E-05,37.txt
сериал,6.63502E-05,38.txt
сериал,6.63502E-05,55.txt
сериал,6.63502E-05,83.txt
сериал,6.63502E-05,89.txt
сериал,6.63502E-05,90.txt
снижение,6.63502E-05,37.txt
снижение,6.63502E-05,38.txt
страсть,6.63502E-05,37.txt
страсть,6.63502E-05,38.txt
сутки,6.63502E-05,26.txt
сутки,6.63502E-05,37.txt
сутки,6.63502E-05,38.txt
сутки,6.63502E-05,67.txt
сценарий,6.63502E-05,37.txt
сценарий,6.63502E-05,38.txt
сценарий,6.63502E-05,83.txt
сценарий,6.63502E-05,89.txt
сценарий,6.63502E-05,90.txt
филогения,6.63502E-05,37.txt
филогения,6.63502E-05,38.txt
исследование,6.63273E-05,26.txt
исследование,6.63273E-05,29.txt
исследование,6.63273E-05,33.txt
исследование,6.63273E-05,34.txt
исследование,6.63273E-05,95.txt
момент,6.63273E-05,55.txt
момент,6.63273E-05,62.txt
понимать,6.63273E-05,26.txt
понимать,6.63273E-05,27.txt
понимать,6.63273E-05,62.txt
понимать,6.63273E-05,67.txt
появляться,6.63273E-05,26.txt
появляться,6.63273E-05,55.txt
предлагать,6.63273E-05,26.txt
предлагать,6.63273E-05,27.txt
предлагать,6.63273E-05,62.txt
в,6.61705E-05,100.txt
поток,6.61595E-05,24.txt
становиться,6.61595E-05,55.txt
гик,6.60965E-05,72.txt
информационный,6.60965E-05,17.txt
информационный,6.60965E-05,85.txt
информационный,6.60965E-05,87.txt
казаться,6.60965E-05,16.txt
казаться,6.60965E-05,26.txt
казаться,6.60965E-05,27.txt
казаться,6.60965E-05,32.txt
казаться,6.60965E-05,55.txt
казаться,6.60965E-05,71.txt
